# Name  Dist  Rad  Vobs  e_Vobs  Vgas  Vdisk  Vbulge  SBdisk  SBbulge
Z002527      0.887792   0.8531   0.98484030   0.000000   0.73948615   0.24535415   0.000000   0.75086910   2.72567966
Z002528      0.536367   0.8534   0.98486820   0.000000   0.73951253   0.24535567   0.000000   0.75087462   2.72575689
Z002529      1.624838   0.8538   0.98495270   0.000000   0.73959243   0.24536027   0.000000   0.75089132   2.72599077
Z002530      0.774884   0.8541   0.98499299   0.000000   0.73963052   0.24536247   0.000000   0.75089928   2.72610226
Z002531      0.889289   0.8544   0.98503921   0.000000   0.73967422   0.24536498   0.000000   0.75090841   2.72623017
Z002532      0.708213   0.8548   0.98507600   0.000000   0.73970902   0.24536699   0.000000   0.75091568   2.72633202
Z002533      1.851469   0.8551   0.98517216   0.000000   0.73979994   0.24537223   0.000000   0.75093468   2.72659816
Z002534      1.033695   0.8555   0.98522583   0.000000   0.73985068   0.24537515   0.000000   0.75094527   2.72674667
Z002535      0.751070   0.8558   0.98526481   0.000000   0.73988754   0.24537727   0.000000   0.75095297   2.72685455
Z002536      0.942181   0.8561   0.98531369   0.000000   0.73993376   0.24537993   0.000000   0.75096263   2.72698984
Z002537      0.970765   0.8565   0.98536404   0.000000   0.73998137   0.24538267   0.000000   0.75097257   2.72712920
Z002538      0.798639   0.8568   0.98540545   0.000000   0.74002052   0.24538493   0.000000   0.75098075   2.72724381
Z002539      0.759717   0.8571   0.98544483   0.000000   0.74005776   0.24538707   0.000000   0.75098853   2.72735281
Z002540      1.458372   0.8575   0.98552041   0.000000   0.74012922   0.24539119   0.000000   0.75100345   2.72756197
Z002541      1.184244   0.8578   0.98558175   0.000000   0.74018723   0.24539452   0.000000   0.75101556   2.72773174
Z002542      1.338257   0.8582   0.98565104   0.000000   0.74025275   0.24539829   0.000000   0.75102923   2.72792351
Z002543      0.510379   0.8585   0.98567746   0.000000   0.74027773   0.24539973   0.000000   0.75103445   2.72799663
Z002544      0.799606   0.8588   0.98571884   0.000000   0.74031686   0.24540198   0.000000   0.75104262   2.72811115
Z002545      1.593994   0.8592   0.98580130   0.000000   0.74039483   0.24540647   0.000000   0.75105889   2.72833936
Z002546      0.858754   0.8595   0.98584570   0.000000   0.74043682   0.24540889   0.000000   0.75106765   2.72846226
Z002547      0.611152   0.8598   0.98587730   0.000000   0.74046669   0.24541060   0.000000   0.75107389   2.72854971
Z002548      0.974015   0.8602   0.98592764   0.000000   0.74051430   0.24541334   0.000000   0.75108382   2.72868903
Z002549      0.984988   0.8605   0.98597853   0.000000   0.74056242   0.24541611   0.000000   0.75109386   2.72882988
Z002550      1.306781   0.8609   0.98604602   0.000000   0.74062624   0.24541978   0.000000   0.75110718   2.72901668
Z002551      1.198194   0.8612   0.98610788   0.000000   0.74068474   0.24542314   0.000000   0.75111938   2.72918788
Z002552      1.477094   0.8615   0.98618411   0.000000   0.74075682   0.24542729   0.000000   0.75113441   2.72939885
Z002553      0.538817   0.8619   0.98621191   0.000000   0.74078311   0.24542880   0.000000   0.75113989   2.72947578
Z002554      0.588253   0.8622   0.98624225   0.000000   0.74081180   0.24543045   0.000000   0.75114588   2.72955975
Z002555      1.053293   0.8625   0.98629656   0.000000   0.74086316   0.24543340   0.000000   0.75115659   2.72971007
Z002556      1.064622   0.8629   0.98635144   0.000000   0.74091505   0.24543638   0.000000   0.75116741   2.72986196
Z002557      1.138872   0.8632   0.98641012   0.000000   0.74097055   0.24543957   0.000000   0.75117898   2.73002437
Z002558      1.059886   0.8636   0.98646472   0.000000   0.74102218   0.24544254   0.000000   0.75118974   2.73017547
Z002559      0.872275   0.8639   0.98650964   0.000000   0.74106466   0.24544498   0.000000   0.75119860   2.73029979
Z002560      1.533197   0.8642   0.98658856   0.000000   0.74113929   0.24544927   0.000000   0.75121415   2.73051821
Z002561      0.497779   0.8646   0.98661417   0.000000   0.74116351   0.24545066   0.000000   0.75121920   2.73058910
Z002562      1.647623   0.8649   0.98669892   0.000000   0.74124366   0.24545526   0.000000   0.75123591   2.73082367
Z002563      0.298963   0.8652   0.98671430   0.000000   0.74125820   0.24545610   0.000000   0.75123894   2.73086622
Z002564      1.383454   0.8656   0.98678542   0.000000   0.74132546   0.24545996   0.000000   0.75125295   2.73106306
Z002565      0.827121   0.8659   0.98682793   0.000000   0.74136566   0.24546227   0.000000   0.75126133   2.73118070
Z002566      0.695748   0.8663   0.98686367   0.000000   0.74139946   0.24546421   0.000000   0.75126837   2.73127964
Z002567      0.719735   0.8666   0.98690064   0.000000   0.74143443   0.24546622   0.000000   0.75127565   2.73138196
Z002568      2.321283   0.8669   0.98701982   0.000000   0.74154713   0.24547269   0.000000   0.75129913   2.73171180
Z002569      0.577998   0.8673   0.98704948   0.000000   0.74157519   0.24547430   0.000000   0.75130497   2.73179389
Z002570      0.778718   0.8676   0.98708944   0.000000   0.74161297   0.24547647   0.000000   0.75131284   2.73190447
Z002571      1.153827   0.8680   0.98714862   0.000000   0.74166894   0.24547968   0.000000   0.75132450   2.73206826
Z002572      0.772630   0.8683   0.98718823   0.000000   0.74170640   0.24548183   0.000000   0.75133230   2.73217790
Z002573      1.028856   0.8686   0.98724097   0.000000   0.74175628   0.24548469   0.000000   0.75134268   2.73232386
Z002574      1.004950   0.8690   0.98729247   0.000000   0.74180498   0.24548749   0.000000   0.75135282   2.73246639
Z002575      1.087903   0.8693   0.98734820   0.000000   0.74185769   0.24549051   0.000000   0.75136379   2.73262062
Z002576      0.819340   0.8696   0.98739016   0.000000   0.74189737   0.24549279   0.000000   0.75137205   2.73273675
Z002577      1.229504   0.8700   0.98745310   0.000000   0.74195690   0.24549620   0.000000   0.75138444   2.73291095
Z002578      1.024101   0.8703   0.98750551   0.000000   0.74200646   0.24549904   0.000000   0.75139476   2.73305600
Z002579      1.363527   0.8707   0.98757526   0.000000   0.74207243   0.24550283   0.000000   0.75140849   2.73324904
Z002580      0.920010   0.8710   0.98762230   0.000000   0.74211693   0.24550538   0.000000   0.75141775   2.73337925
Z002581      0.914476   0.8713   0.98766905   0.000000   0.74216114   0.24550791   0.000000   0.75142695   2.73350863
Z002582      0.718203   0.8717   0.98770576   0.000000   0.74219586   0.24550990   0.000000   0.75143417   2.73361022
Z002583      0.529256   0.8720   0.98773280   0.000000   0.74222143   0.24551137   0.000000   0.75143949   2.73368507
Z002584      1.717778   0.8723   0.98782054   0.000000   0.74230442   0.24551613   0.000000   0.75145675   2.73392790
Z002585      0.549273   0.8727   0.98784859   0.000000   0.74233094   0.24551765   0.000000   0.75146227   2.73400553
Z002586      1.685290   0.8730   0.98793461   0.000000   0.74241230   0.24552231   0.000000   0.75147919   2.73424360
Z002587      1.002543   0.8734   0.98798576   0.000000   0.74246068   0.24552508   0.000000   0.75148925   2.73438516
Z002588      1.028658   0.8737   0.98803823   0.000000   0.74251030   0.24552792   0.000000   0.75149957   2.73453037
Z002589      0.351005   0.8740   0.98805612   0.000000   0.74252723   0.24552889   0.000000   0.75150309   2.73457990
Z002590      1.272909   0.8744   0.98812102   0.000000   0.74258861   0.24553241   0.000000   0.75151585   2.73475950
Z002591      1.540096   0.8747   0.98819949   0.000000   0.74266283   0.24553666   0.000000   0.75153128   2.73497670
Z002592      0.375697   0.8750   0.98821863   0.000000   0.74268093   0.24553770   0.000000   0.75153504   2.73502966
Z002593      0.848519   0.8754   0.98826185   0.000000   0.74272181   0.24554004   0.000000   0.75154354   2.73514927
Z002594      1.075675   0.8757   0.98831661   0.000000   0.74277361   0.24554301   0.000000   0.75155431   2.73530085
Z002595      1.242896   0.8761   0.98837987   0.000000   0.74283344   0.24554643   0.000000   0.75156674   2.73547592
Z002596      1.775600   0.8764   0.98847020   0.000000   0.74291888   0.24555132   0.000000   0.75158450   2.73572591
Z002597      0.327593   0.8767   0.98848686   0.000000   0.74293463   0.24555222   0.000000   0.75158777   2.73577202
Z002598      1.081458   0.8771   0.98854184   0.000000   0.74298664   0.24555520   0.000000   0.75159858   2.73592420
Z002599      0.983426   0.8774   0.98859183   0.000000   0.74303392   0.24555791   0.000000   0.75160840   2.73606253
Z002600      0.837241   0.8777   0.98863437   0.000000   0.74307416   0.24556021   0.000000   0.75161676   2.73618027
Z002601      0.700552   0.8781   0.98866995   0.000000   0.74310782   0.24556214   0.000000   0.75162375   2.73627877
Z002602      1.236562   0.8784   0.98873275   0.000000   0.74316721   0.24556554   0.000000   0.75163609   2.73645256
Z002603      1.380115   0.8788   0.98880281   0.000000   0.74323348   0.24556933   0.000000   0.75164985   2.73664646
Z002604      1.159612   0.8791   0.98886165   0.000000   0.74328914   0.24557251   0.000000   0.75166141   2.73680930
Z002605      0.438323   0.8794   0.98888388   0.000000   0.74331017   0.24557371   0.000000   0.75166577   2.73687084
Z002606      1.436013   0.8798   0.98895671   0.000000   0.74337905   0.24557766   0.000000   0.75168008   2.73707240
Z002607      1.088986   0.8801   0.98901191   0.000000   0.74343127   0.24558064   0.000000   0.75169092   2.73722518
Z002608      0.862681   0.8804   0.98905563   0.000000   0.74347262   0.24558301   0.000000   0.75169950   2.73734618
Z002609      0.746858   0.8808   0.98909347   0.000000   0.74350842   0.24558505   0.000000   0.75170693   2.73745090
Z002610      1.231424   0.8811   0.98915584   0.000000   0.74356741   0.24558843   0.000000   0.75171918   2.73762352
Z002611      0.588042   0.8815   0.98918561   0.000000   0.74359558   0.24559004   0.000000   0.75172502   2.73770592
Z002612      0.922989   0.8818   0.98923234   0.000000   0.74363977   0.24559256   0.000000   0.75173419   2.73783523
Z002613      1.793040   0.8821   0.98932306   0.000000   0.74372559   0.24559747   0.000000   0.75175200   2.73808633
Z002614      1.061078   0.8825   0.98937673   0.000000   0.74377636   0.24560037   0.000000   0.75176254   2.73823486
Z002615      1.034435   0.8828   0.98942903   0.000000   0.74382583   0.24560320   0.000000   0.75177280   2.73837961
Z002616      0.482187   0.8831   0.98945340   0.000000   0.74384889   0.24560452   0.000000   0.75177758   2.73844707
Z002617      0.910510   0.8835   0.98949942   0.000000   0.74389241   0.24560700   0.000000   0.75178661   2.73857442
Z002618      1.052914   0.8838   0.98955261   0.000000   0.74394273   0.24560988   0.000000   0.75179705   2.73872164
Z002619      1.326407   0.8842   0.98961960   0.000000   0.74400610   0.24561350   0.000000   0.75181019   2.73890703
Z002620      0.843501   0.8845   0.98966218   0.000000   0.74404638   0.24561580   0.000000   0.75181855   2.73902488
Z002621      0.602417   0.8848   0.98969259   0.000000   0.74407514   0.24561744   0.000000   0.75182451   2.73910904
Z002622      1.715132   0.8852   0.98977912   0.000000   0.74415700   0.24562212   0.000000   0.75184148   2.73934853
Z002623      0.988250   0.8855   0.98982896   0.000000   0.74420415   0.24562481   0.000000   0.75185126   2.73948647
Z002624      0.605404   0.8858   0.98985948   0.000000   0.74423303   0.24562646   0.000000   0.75185725   2.73957095
Z002625      1.672526   0.8862   0.98994378   0.000000   0.74431277   0.24563101   0.000000   0.75187378   2.73980426
Z002626      0.686917   0.8865   0.98997839   0.000000   0.74434551   0.24563288   0.000000   0.75188056   2.73990004
Z002627      0.538893   0.8869   0.99000554   0.000000   0.74437119   0.24563435   0.000000   0.75188589   2.73997517
Z002628      1.257815   0.8872   0.99006888   0.000000   0.74443111   0.24563777   0.000000   0.75189831   2.74015048
Z002629      0.340523   0.8875   0.99008602   0.000000   0.74444733   0.24563869   0.000000   0.75190167   2.74019793
Z002630      1.909524   0.8879   0.99018213   0.000000   0.74453824   0.24564388   0.000000   0.75192051   2.74046390
Z002631      1.038572   0.8882   0.99023437   0.000000   0.74458767   0.24564670   0.000000   0.75193075   2.74060850
Z002632      1.190067   0.8886   0.99029421   0.000000   0.74464428   0.24564993   0.000000   0.75194248   2.74077413
Z002633      0.598989   0.8889   0.99032433   0.000000   0.74467277   0.24565156   0.000000   0.75194838   2.74085747
Z002634      0.981508   0.8892   0.99037366   0.000000   0.74471944   0.24565422   0.000000   0.75195804   2.74099400
Z002635      1.076421   0.8896   0.99042774   0.000000   0.74477060   0.24565714   0.000000   0.75196864   2.74114368
Z002636      0.982249   0.8899   0.99047708   0.000000   0.74481728   0.24565980   0.000000   0.75197831   2.74128022
Z002637      0.834367   0.8902   0.99051897   0.000000   0.74485691   0.24566206   0.000000   0.75198652   2.74139618
Z002638      1.329827   0.8906   0.99058572   0.000000   0.74492006   0.24566566   0.000000   0.75199959   2.74158092
Z002639      0.493816   0.8909   0.99061051   0.000000   0.74494351   0.24566700   0.000000   0.75200445   2.74164950
Z002640      1.173860   0.8913   0.99066940   0.000000   0.74499922   0.24567018   0.000000   0.75201598   2.74181249
Z002641      1.803752   0.8916   0.99075984   0.000000   0.74508479   0.24567505   0.000000   0.75203370   2.74206282
Z002642      0.713337   0.8919   0.99079560   0.000000   0.74511862   0.24567698   0.000000   0.75204070   2.74216178
Z002643      0.951621   0.8923   0.99084329   0.000000   0.74516373   0.24567955   0.000000   0.75205004   2.74229376
Z002644      0.435292   0.8926   0.99086510   0.000000   0.74518437   0.24568073   0.000000   0.75205431   2.74235412
Z002645      1.456069   0.8929   0.99093802   0.000000   0.74525336   0.24568466   0.000000   0.75206859   2.74255596
Z002646      0.530891   0.8933   0.99096461   0.000000   0.74527851   0.24568610   0.000000   0.75207379   2.74262953
Z002647      1.108618   0.8936   0.99102010   0.000000   0.74533101   0.24568909   0.000000   0.75208466   2.74278311
Z002648      1.317288   0.8940   0.99108602   0.000000   0.74539338   0.24569264   0.000000   0.75209756   2.74296554
Z002649      1.510945   0.8943   0.99116159   0.000000   0.74546487   0.24569671   0.000000   0.75211235   2.74317470
Z002650      0.366226   0.8946   0.99117990   0.000000   0.74548220   0.24569770   0.000000   0.75211594   2.74322538
Z002651      1.245827   0.8950   0.99124218   0.000000   0.74554112   0.24570106   0.000000   0.75212813   2.74339774
Z002652      0.762845   0.8953   0.99128030   0.000000   0.74557719   0.24570311   0.000000   0.75213559   2.74350324
Z002653      1.331525   0.8956   0.99134682   0.000000   0.74564012   0.24570669   0.000000   0.75214860   2.74368734
Z002654      1.100293   0.8960   0.99140176   0.000000   0.74569211   0.24570965   0.000000   0.75215935   2.74383941
Z002655      0.409320   0.8963   0.99142220   0.000000   0.74571144   0.24571076   0.000000   0.75216335   2.74389597
